__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352688342068,1352688342068,1352688346108,1352688346108,1352688346107,1352688346098,1352688346018,1352688342067,1352688342067,1352688342068,1352688346109,1352688346108,1352688342067,0,0,1352688342068,1352688346018,1352688346018,3950,4041,1352688346019,1352688346018
true,1352688346182,1352688346182,1352688352727,1352688352719,1352688352719,1352688352717,1352688352685,1352688346181,1352688346181,1352688346182,1352688352727,1352688352727,1352688346181,0,0,1352688346183,1352688352685,1352688352685,6502,6544,1352688352686,1352688352685
true,1352688352805,1352688352805,1352688357696,1352688357689,1352688357688,1352688357687,1352688357659,1352688352804,1352688352804,1352688352805,1352688357697,1352688357696,1352688352804,0,0,1352688352808,1352688357659,1352688357659,4851,4889,1352688357660,1352688357659
true,1352688357765,1352688357765,1352688361923,1352688361923,1352688361922,1352688361913,1352688361861,1352688357764,1352688357764,1352688357765,1352688361924,1352688361923,1352688357764,0,0,1352688357766,1352688361860,1352688361860,4094,4158,1352688361861,1352688361861
true,1352688361993,1352688361993,1352688367859,1352688367855,1352688367855,1352688367853,1352688367837,1352688361992,1352688361992,1352688361993,1352688367860,1352688367859,1352688361992,0,0,1352688361993,1352688367837,1352688367837,5844,5867,1352688367838,1352688367837
true,1352688367920,1352688367920,1352688372576,1352688372568,1352688372568,1352688372566,1352688372538,1352688367919,1352688367919,1352688367920,1352688372576,1352688372576,1352688367919,0,0,1352688367920,1352688372537,1352688372537,4617,4656,1352688372538,1352688372538
true,1352688372648,1352688372648,1352688377057,1352688377050,1352688377049,1352688377040,1352688377021,1352688372647,1352688372647,1352688372648,1352688377057,1352688377057,1352688372647,0,0,1352688372648,1352688377021,1352688377021,4373,4409,1352688377022,1352688377021
true,1352688377122,1352688377122,1352688383083,1352688383077,1352688383076,1352688383075,1352688383046,1352688377121,1352688377121,1352688377122,1352688383084,1352688383083,1352688377121,0,0,1352688377122,1352688383046,1352688383046,5924,5962,1352688383046,1352688383046
true,1352688383165,1352688383165,1352688387957,1352688387950,1352688387950,1352688387939,1352688387920,1352688383164,1352688383164,1352688383165,1352688387958,1352688387957,1352688383164,0,0,1352688383166,1352688387920,1352688387920,4754,4792,1352688387920,1352688387920
true,1352688388027,1352688388027,1352688392056,1352688392049,1352688392048,1352688392040,1352688392019,1352688388026,1352688388026,1352688388027,1352688392056,1352688392056,1352688388026,0,0,1352688388028,1352688392019,1352688392019,3991,4028,1352688392020,1352688392020
true,1352688392121,1352688392121,1352688397433,1352688397425,1352688397425,1352688397423,1352688397389,1352688392120,1352688392120,1352688392121,1352688397434,1352688397433,1352688392120,0,0,1352688392121,1352688397385,1352688397385,5264,5313,1352688397389,1352688397389
true,1352688397857,1352688397857,1352688402820,1352688402813,1352688402813,1352688402804,1352688402784,1352688397856,1352688397856,1352688397857,1352688402820,1352688402820,1352688397856,0,0,1352688397858,1352688402783,1352688402783,4925,4962,1352688402784,1352688402784
true,1352688402896,1352688402896,1352688407550,1352688407542,1352688407542,1352688407540,1352688407512,1352688402895,1352688402895,1352688402896,1352688407551,1352688407550,1352688402895,0,0,1352688402898,1352688407511,1352688407511,4613,4653,1352688407512,1352688407512
true,1352688407629,1352688407629,1352688413377,1352688413370,1352688413369,1352688413368,1352688413338,1352688407628,1352688407628,1352688407629,1352688413378,1352688413377,1352688407628,0,0,1352688407631,1352688413337,1352688413337,5706,5747,1352688413338,1352688413338
true,1352688413451,1352688413451,1352688418514,1352688418507,1352688418507,1352688418505,1352688418477,1352688413450,1352688413450,1352688413451,1352688418515,1352688418514,1352688413450,0,0,1352688413453,1352688418477,1352688418477,5024,5062,1352688418478,1352688418477
true,1352688418586,1352688418586,1352688423220,1352688423213,1352688423212,1352688423202,1352688423184,1352688418585,1352688418585,1352688418586,1352688423220,1352688423220,1352688418585,0,0,1352688418587,1352688423184,1352688423184,4597,4633,1352688423184,1352688423184
true,1352688423296,1352688423296,1352688430170,1352688430163,1352688430162,1352688430161,1352688430129,1352688423295,1352688423295,1352688423296,1352688430171,1352688430170,1352688423295,0,0,1352688423298,1352688430129,1352688430129,6831,6873,1352688430130,1352688430129
true,1352688430242,1352688430242,1352688434963,1352688434956,1352688434956,1352688434954,1352688434927,1352688430241,1352688430241,1352688430242,1352688434964,1352688434963,1352688430241,0,0,1352688430243,1352688434926,1352688434926,4683,4721,1352688434927,1352688434927
true,1352688435030,1352688435030,1352688440310,1352688440303,1352688440302,1352688440300,1352688440269,1352688435029,1352688435029,1352688435030,1352688440310,1352688440310,1352688435029,0,0,1352688435031,1352688440269,1352688440269,5238,5279,1352688440270,1352688440269
true,1352688440389,1352688440389,1352688445666,1352688445659,1352688445658,1352688445649,1352688445629,1352688440388,1352688440388,1352688440389,1352688445667,1352688445666,1352688440388,0,0,1352688440391,1352688445629,1352688445629,5238,5276,1352688445630,1352688445630
true,1352688445739,1352688445739,1352688450194,1352688450186,1352688450186,1352688450184,1352688450156,1352688445738,1352688445738,1352688445739,1352688450195,1352688450194,1352688445738,0,0,1352688445740,1352688450156,1352688450155,4415,4455,1352688450156,1352688450156
true,1352688450268,1352688450268,1352688455102,1352688455097,1352688455096,1352688455096,1352688455081,1352688450267,1352688450267,1352688450268,1352688455103,1352688455102,1352688450267,0,0,1352688450270,1352688455081,1352688455081,4811,4833,1352688455082,1352688455081
